,id,host_id,neighborhood_group,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,host_listings_count,availability_365,num_reviews_ltm,price_category
9092,26678573.0,168680858,Neukölln,Rixdorf,52.48368,13.44442,Entire home/apt,58,4,9,0.2,1,0,0,middle_price
9093,26680304.0,115672048,Charlottenburg-Wilm.,Kantstraße,52.50979,13.31408,Private room,38,3,14,0.31,1,1,0,middle_price
9094,26683784.0,191131925,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50659,13.47189,Shared room,56,3,0,0.0,1,0,0,middle_price
9095,26696905.0,26486052,Tempelhof - Schöneberg,Schöneberg-Nord,52.4971,13.35889,Entire home/apt,150,4,3,0.09,1,0,0,high_price
9096,26698771.0,93036721,Spandau,Siemensstadt,52.53424,13.27953,Private room,20,40,12,0.28,1,79,0,low_price
9097,26701296.0,23116642,Steglitz - Zehlendorf,Zehlendorf  Nord,52.44004,13.23757,Entire home/apt,139,3,31,0.72,1,164,11,high_price
9098,26701751.0,18190953,Mitte,Osloer Straße,52.56324,13.39138,Private room,13,10,0,0.0,1,0,0,low_price
9099,26703098.0,83584443,Pankow,Prenzlauer Berg Nord,52.55098,13.42849,Entire home/apt,70,2,18,0.4,1,265,1,middle_price
9100,26703132.0,174136994,Mitte,Brunnenstr. Süd,52.53232,13.39578,Hotel room,129,2,15,0.34,4,0,2,high_price
9101,26704648.0,20927865,Neukölln,Neuköllner Mitte/Zentrum,52.4818,13.42543,Private room,85,28,0,0.0,1,0,0,high_price
9102,26705666.0,200794512,Tempelhof - Schöneberg,Schöneberg-Süd,52.48262,13.36076,Entire home/apt,65,7,1,0.02,1,0,0,middle_price
9103,26706206.0,2444824,Pankow,Prenzlauer Berg Nordwest,52.55281,13.41139,Private room,28,3,22,0.49,1,0,0,low_price
9104,26706654.0,22426648,Pankow,Prenzlauer Berg Ost,52.53447,13.43688,Private room,30,5,2,0.05,1,0,0,low_price
9105,26706803.0,51910388,Pankow,Prenzlauer Berg Nord,52.54302,13.43632,Entire home/apt,65,2,21,0.47,1,0,0,middle_price
9107,26709853.0,59293347,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50751,13.39317,Entire home/apt,60,4,6,0.14,1,0,0,middle_price
9108,26713984.0,7013190,Tempelhof - Schöneberg,Friedenau,52.46838,13.32164,Entire home/apt,65,58,1,0.17,3,0,1,middle_price
9110,26727217.0,6983472,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51241,13.30595,Private room,80,4,1,0.02,1,0,0,middle_price
9111,26728830.0,21672192,Neukölln,Rixdorf,52.48451,13.4467,Entire home/apt,35,7,3,0.07,1,0,0,middle_price
9112,26741397.0,201075090,Pankow,Prenzlauer Berg Nordwest,52.55211,13.4124,Private room,30,4,8,0.18,1,0,0,low_price
9113,26742658.0,4418286,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49422,13.39841,Entire home/apt,78,1,236,5.35,2,46,70,middle_price
9114,26744670.0,94796116,Mitte,Brunnenstr. Nord,52.55113,13.38198,Private room,35,2,18,0.4,1,0,0,middle_price
9115,26765274.0,16361412,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49132,13.41949,Entire home/apt,128,3,7,0.16,1,0,0,high_price
9116,26766933.0,62088260,Neukölln,Neuköllner Mitte/Zentrum,52.4818,13.43351,Entire home/apt,60,5,14,0.31,2,0,0,middle_price
9117,26767873.0,3282971,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.49914,13.42701,Entire home/apt,75,3,0,0.0,1,0,0,middle_price
9118,26768369.0,201279474,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49781,13.44151,Entire home/apt,85,3,64,1.44,1,67,8,high_price
9121,26769830.0,172232819,Pankow,Prenzlauer Berg Nord,52.55151,13.41523,Entire home/apt,120,2,154,3.48,8,303,36,high_price
9122,26771220.0,82927975,Pankow,Prenzlauer Berg Nordwest,52.55076,13.41129,Hotel room,63,1,16,0.36,5,197,3,middle_price
9123,26771372.0,82927975,Pankow,Prenzlauer Berg Nordwest,52.55076,13.41129,Hotel room,59,1,36,0.8,5,175,11,middle_price
9124,26772242.0,82927975,Pankow,Prenzlauer Berg Nordwest,52.55076,13.41129,Hotel room,78,1,54,1.21,5,187,20,middle_price
9125,26775437.0,201332261,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49108,13.42129,Private room,31,6,4,0.09,1,338,0,low_price
9126,26777906.0,90799881,Steglitz - Zehlendorf,Zehlendorf  Nord,52.44385,13.26586,Private room,100,4,15,0.34,3,90,2,high_price
9127,26781183.0,201378359,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4955,13.43568,Entire home/apt,90,5,6,0.14,1,242,1,high_price
9128,26795436.0,185679076,Pankow,Prenzlauer Berg Nordwest,52.55402,13.40654,Private room,59,1,18,0.4,2,365,0,middle_price
9129,26799070.0,201522303,Mitte,Moabit West,52.52396,13.34088,Private room,30,6,33,0.74,1,119,1,low_price
9131,26801151.0,8203099,Charlottenburg-Wilm.,Kantstraße,52.50895,13.30779,Entire home/apt,108,4,23,0.52,2,0,1,high_price
9132,26804215.0,152439926,Neukölln,Rixdorf,52.47652,13.44229,Private room,28,2,2,0.05,1,0,0,low_price
9133,26806815.0,16011290,Pankow,Prenzlauer Berg Nord,52.549,13.42469,Entire home/apt,85,6,3,0.07,1,47,0,high_price
9134,26807658.0,20388548,Mitte,Regierungsviertel,52.51373,13.38831,Entire home/apt,100,30,26,0.58,1,60,4,high_price
9135,26807732.0,150945669,Neukölln,Reuterstraße,52.49232,13.42822,Private room,40,1,13,0.29,1,44,12,middle_price
9136,26808026.0,82927975,Pankow,Prenzlauer Berg Nordwest,52.55076,13.41129,Hotel room,89,1,81,1.81,5,191,17,high_price
9137,26808696.0,37675462,Pankow,Weißensee,52.55457,13.43087,Private room,43,2,16,0.36,2,171,3,middle_price
9138,26810052.0,18457550,Pankow,Prenzlauer Berg Nordwest,52.55107,13.40361,Entire home/apt,70,13,16,0.36,1,1,1,middle_price
9139,26812711.0,37675462,Pankow,Pankow Süd,52.55659,13.42883,Private room,41,2,27,0.6,2,0,5,middle_price
9140,26821872.0,58015813,Neukölln,Neuköllner Mitte/Zentrum,52.48302,13.43046,Private room,40,2,11,0.25,1,0,0,middle_price
9141,26823519.0,200627195,Pankow,Blankenfelde/Niederschönhausen,52.59122,13.39143,Entire home/apt,69,2,59,1.88,1,129,15,middle_price
9142,26823620.0,155105708,Pankow,Prenzlauer Berg Süd,52.53314,13.42999,Entire home/apt,148,1,111,2.49,12,154,1,high_price
9143,26824121.0,8583050,Pankow,Prenzlauer Berg Südwest,52.53122,13.41364,Entire home/apt,122,3,51,1.75,1,10,33,high_price
9144,26829302.0,201762540,Mitte,Brunnenstr. Süd,52.53675,13.4015,Private room,50,7,2,0.05,1,66,0,middle_price
9145,26831357.0,201775943,Mitte,Moabit West,52.527012,13.332061,Entire home/apt,129,2,78,1.83,1,268,20,high_price
9146,26832772.0,98198359,Tempelhof - Schöneberg,Schöneberg-Süd,52.48744,13.363,Entire home/apt,71,1,35,0.78,1,30,9,middle_price
9147,26833464.0,40663692,Mitte,Alexanderplatz,52.52902,13.40385,Entire home/apt,49,1,1,0.03,1,201,0,middle_price
9148,26836095.0,201809555,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48806,13.40679,Private room,35,2,5,0.11,1,0,0,middle_price
9149,26839501.0,201839696,Spandau,Siemensstadt,52.53646,13.27294,Entire home/apt,30,1,16,0.36,1,0,0,low_price
9150,26841304.0,154382625,Marzahn - Hellersdorf,Mahlsdorf,52.52403,13.62852,Private room,29,1,95,2.13,2,48,1,low_price
9151,26853663.0,156884055,Pankow,Prenzlauer Berg Nordwest,52.5422,13.40736,Entire home/apt,110,90,4,0.09,1,13,0,high_price
9152,26854907.0,201525538,Spandau,Hakenfelde,52.57319,13.21055,Entire home/apt,85,3,27,0.61,1,298,9,high_price
9153,26859089.0,20893882,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49741,13.43953,Private room,30,1,2,0.05,1,0,0,low_price
9154,26871098.0,33912755,Mitte,Brunnenstr. Süd,52.53633,13.40233,Private room,73,2,1,0.02,2,0,0,middle_price
9155,26871219.0,1980057,Tempelhof - Schöneberg,Friedenau,52.47305,13.32157,Private room,36,40,20,0.46,1,1,3,middle_price
9156,26874439.0,8687701,Neukölln,Rixdorf,52.48034,13.44898,Entire home/apt,80,7,20,0.45,1,0,0,middle_price
9157,26886291.0,14195199,Neukölln,Neuköllner Mitte/Zentrum,52.47837,13.43208,Private room,50,3,1,0.02,1,0,0,middle_price
9158,26897840.0,9557708,Mitte,Parkviertel,52.55142,13.3492,Entire home/apt,84,50,0,0.0,2,205,0,high_price
9159,26907159.0,191706485,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50896,13.45583,Entire home/apt,60,2,9,0.2,1,0,0,middle_price
9160,26910646.0,202459925,Tempelhof - Schöneberg,Tempelhof,52.48496,13.39333,Entire home/apt,120,4,2,0.05,1,5,0,high_price
9161,26915840.0,72555952,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49427,13.39376,Private room,50,4,1,0.03,1,0,0,middle_price
9162,26919374.0,49019837,Steglitz - Zehlendorf,Lankwitz,52.42566,13.33729,Private room,25,3,95,2.12,1,20,18,low_price
9163,26919776.0,28611920,Pankow,Prenzlauer Berg Nordwest,52.55204,13.40542,Private room,55,5,13,0.29,1,0,0,middle_price
9164,26938407.0,38938476,Mitte,Brunnenstr. Nord,52.53907,13.39636,Entire home/apt,70,1,21,0.47,1,0,0,middle_price
9165,26938628.0,51721219,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.41059,13.14314,Entire home/apt,120,180,0,0.0,1,295,0,high_price
9166,26939247.0,202695467,Tempelhof - Schöneberg,Schöneberg-Süd,52.48448,13.36082,Entire home/apt,45,2,22,0.5,1,0,0,middle_price
9167,26939760.0,76823362,Pankow,Helmholtzplatz,52.5456,13.41975,Entire home/apt,62,2,41,0.92,1,0,3,middle_price
9168,26940159.0,11937513,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49191,13.40474,Private room,40,1,0,0.0,2,0,0,middle_price
9169,26940598.0,12414589,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52271,13.45236,Entire home/apt,79,3,15,0.34,1,0,6,middle_price
9170,26943447.0,202727923,Mitte,Moabit West,52.52844,13.33402,Entire home/apt,21,10,2,0.05,1,0,0,low_price
9171,26943619.0,202728548,Charlottenburg-Wilm.,Mierendorffplatz,52.52013,13.3172,Private room,26,2,50,1.13,2,0,1,low_price
9172,26950491.0,202779274,Lichtenberg,Friedrichsfelde Nord,52.5121,13.52418,Private room,45,2,227,5.08,5,293,51,middle_price
9173,26951005.0,59030997,Neukölln,Rixdorf,52.47649,13.45503,Private room,25,3,2,0.05,1,0,0,low_price
9174,26952394.0,202779274,Lichtenberg,Friedrichsfelde Nord,52.5128,13.52043,Private room,24,2,138,3.52,5,259,42,low_price
9175,26956717.0,46585760,Neukölln,Neuköllner Mitte/Zentrum,52.4703,13.43533,Private room,58,2,21,0.47,1,79,1,middle_price
9176,26967492.0,190149131,Neukölln,Rixdorf,52.48569,13.44655,Private room,40,2,5,0.11,1,0,0,middle_price
9177,26968011.0,131023649,Mitte,Alexanderplatz,52.52353,13.40379,Private room,40,90,2,0.08,2,79,0,middle_price
9178,26975349.0,202779274,Lichtenberg,Friedrichsfelde Nord,52.51341,13.52419,Private room,35,2,179,4.03,5,246,34,middle_price
9179,26976588.0,9672607,Mitte,Alexanderplatz,52.52877,13.39641,Entire home/apt,82,5,4,0.1,1,0,0,high_price
9180,26978134.0,79430806,Spandau,Wilhelmstadt,52.53485,13.18296,Entire home/apt,55,92,4,0.2,17,233,1,middle_price
9181,26985687.0,152669366,Neukölln,Rixdorf,52.47073,13.44498,Private room,30,3,7,0.16,1,0,0,low_price
9182,26989420.0,137609668,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49928,13.44158,Private room,30,2,20,0.45,1,0,15,low_price
9183,26990645.0,163829916,Neukölln,Rixdorf,52.48112,13.4456,Private room,96,5,14,0.32,1,0,0,high_price
9184,26992668.0,165653177,Mitte,Moabit Ost,52.53078,13.35191,Private room,52,5,66,1.53,2,83,3,middle_price
9185,26993702.0,4410482,Pankow,Helmholtzplatz,52.54087,13.41737,Entire home/apt,75,6,30,0.67,1,1,10,middle_price
9186,27011856.0,84251083,Mitte,Osloer Straße,52.55768,13.37863,Private room,94,1,2,0.1,4,360,0,high_price
9187,27011860.0,84251083,Mitte,Wedding Zentrum,52.55576,13.37812,Private room,151,1,0,0.0,4,361,0,high_price
9189,27018605.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50848,13.4664,Entire home/apt,77,2,29,0.67,20,323,7,middle_price
9190,27018606.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50703,13.46615,Entire home/apt,77,1,38,0.94,20,318,8,middle_price
9191,27018608.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50753,13.46597,Entire home/apt,77,1,49,1.14,20,329,17,middle_price
9192,27018620.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50677,13.46584,Entire home/apt,80,1,59,1.5,20,307,21,middle_price
9193,27018621.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50692,13.46731,Entire home/apt,77,1,56,1.31,20,325,17,middle_price
9194,27018623.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50841,13.46776,Entire home/apt,83,1,54,1.29,20,258,8,high_price
9195,27018624.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50883,13.46671,Entire home/apt,79,1,83,1.93,20,242,31,middle_price
9196,27018634.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5066,13.46657,Entire home/apt,82,1,99,2.4,20,268,37,high_price
9197,27018635.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50692,13.46768,Entire home/apt,60,1,31,0.82,20,340,14,middle_price
9198,27018640.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50881,13.46681,Entire home/apt,72,1,70,1.63,20,276,21,middle_price
9199,27018643.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50877,13.46655,Entire home/apt,74,1,56,1.31,20,305,23,middle_price
9200,27018645.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50829,13.46612,Entire home/apt,77,1,53,1.27,20,319,17,middle_price
9201,27018646.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50839,13.4679,Entire home/apt,77,2,73,1.68,20,300,16,middle_price
9202,27018647.0,193643890,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50861,13.46769,Entire home/apt,77,1,65,1.74,20,316,21,middle_price
9203,27022375.0,92242653,Charlottenburg-Wilm.,Mierendorffplatz,52.52649,13.30111,Private room,35,2,5,0.11,1,0,0,middle_price
9204,27026258.0,90502349,Mitte,Osloer Straße,52.55858,13.39496,Private room,45,45,0,0.0,1,89,0,middle_price
9205,27028946.0,5511683,Neukölln,Rixdorf,52.48057,13.44489,Entire home/apt,68,5,51,1.18,2,1,7,middle_price
9206,27041640.0,145329160,Pankow,Pankow Zentrum,52.56682,13.40879,Private room,29,2,11,0.34,1,0,0,low_price
9207,27042062.0,187653504,Neukölln,Reuterstraße,52.49144,13.42581,Private room,38,5,53,1.19,1,16,0,middle_price
9208,27045670.0,22185719,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48738,13.32753,Private room,51,2,11,0.26,1,88,3,middle_price
9209,27049153.0,10377295,Mitte,Alexanderplatz,52.52742,13.38816,Entire home/apt,150,2,7,1.35,3,47,7,high_price
9210,27050512.0,203514968,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50322,13.42703,Private room,40,3,42,0.95,1,0,0,middle_price
9211,27054905.0,33587771,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51131,13.46002,Entire home/apt,43,2,18,0.41,1,1,12,middle_price
9212,27055854.0,115853077,Steglitz - Zehlendorf,Lankwitz,52.43812,13.32956,Entire home/apt,40,90,1,0.22,1,293,1,middle_price
9213,27057198.0,203584355,Mitte,Wedding Zentrum,52.53971,13.34788,Entire home/apt,145,3,16,0.36,2,0,0,high_price
9214,27072298.0,57540342,Pankow,Prenzlauer Berg Nord,52.5437,13.44085,Entire home/apt,110,1,3,0.07,1,0,0,high_price
9215,27073991.0,27887965,Treptow - Köpenick,Allende-Viertel,52.44693,13.59986,Entire home/apt,35,3,75,1.73,1,0,9,middle_price
9216,27082482.0,21909957,Charlottenburg-Wilm.,Kurfürstendamm,52.50307,13.31364,Entire home/apt,120,1,14,0.32,1,0,0,high_price
9217,27086714.0,839045,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48966,13.40981,Private room,41,3,4,0.09,1,0,0,middle_price
9218,27087980.0,35542134,Pankow,Prenzlauer Berg Ost,52.53641,13.43829,Private room,30,1,13,0.3,1,0,9,low_price
9219,27096611.0,6993550,Neukölln,Rixdorf,52.48003,13.44892,Entire home/apt,60,14,2,0.05,1,0,0,middle_price
9220,27105365.0,2283082,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51526,13.46225,Entire home/apt,110,5,1,0.61,1,0,1,high_price
9221,27112155.0,81657547,Pankow,Prenzlauer Berg Ost,52.52148,13.45843,Private room,35,1,293,6.58,1,250,52,middle_price
9222,27120196.0,163384,Pankow,Prenzlauer Berg Nord,52.54798,13.42601,Entire home/apt,89,3,139,3.18,9,344,28,high_price
9223,27120381.0,14159498,Mitte,Alexanderplatz,52.51742,13.41828,Entire home/apt,57,3,105,2.38,4,16,17,middle_price
9224,27121221.0,19697534,Charlottenburg-Wilm.,Halensee,52.49877,13.2937,Private room,38,2,5,0.11,2,0,1,middle_price
9225,27122731.0,11702805,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50225,13.43893,Private room,75,4,9,0.2,1,0,0,middle_price
9226,27122904.0,204027928,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49604,13.43637,Private room,44,3,63,1.42,1,64,22,middle_price
9227,27123703.0,204171816,Pankow,Prenzlauer Berg Süd,52.53451,13.43581,Entire home/apt,69,2,24,0.55,1,0,1,middle_price
9228,27126233.0,7672350,Mitte,Brunnenstr. Nord,52.54313,13.37299,Private room,20,2,5,0.11,1,0,0,low_price
9229,27127920.0,204210308,Pankow,Prenzlauer Berg Süd,52.53521,13.42834,Private room,42,1,284,6.44,1,23,74,middle_price
9230,27129289.0,92980942,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50651,13.37838,Entire home/apt,99,3,1,0.02,1,0,0,high_price
9231,27131227.0,157638980,Mitte,Alexanderplatz,52.51248,13.41602,Entire home/apt,33,7,2,0.04,1,0,0,low_price
9232,27131923.0,2360599,Charlottenburg-Wilm.,Halensee,52.49976,13.29718,Entire home/apt,195,28,2,0.08,1,114,0,high_price
9233,27132192.0,10642440,Steglitz - Zehlendorf,Schloßstr.,52.45594,13.32583,Entire home/apt,90,4,10,0.23,1,0,0,high_price
9234,27156825.0,140998983,Neukölln,Rixdorf,52.47491,13.44163,Entire home/apt,70,4,4,0.14,1,0,1,middle_price
9235,27159042.0,13048676,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51813,13.45309,Entire home/apt,74,6,0,0.0,1,0,0,middle_price
9236,27164026.0,183372921,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49402,13.42914,Entire home/apt,111,1,270,6.45,2,250,72,high_price
9237,27179382.0,7595030,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48921,13.37553,Private room,45,10,1,0.02,1,0,0,middle_price
9238,27180141.0,204660001,Pankow,Helmholtzplatz,52.54607,13.41635,Entire home/apt,84,2,0,0.0,1,0,0,high_price
9239,27181314.0,79255369,Mitte,Alexanderplatz,52.51006,13.41667,Entire home/apt,190,5,126,2.93,4,195,30,high_price
9240,27187316.0,204713450,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52606,13.45021,Entire home/apt,78,3,23,0.52,1,0,0,middle_price
9241,27188618.0,84842965,Tempelhof - Schöneberg,Schöneberg-Nord,52.49186,13.34768,Private room,30,4,1,0.02,1,0,0,low_price
9242,27195411.0,4657157,Pankow,Helmholtzplatz,52.54034,13.42138,Entire home/apt,90,2,34,0.78,1,0,0,high_price
9243,27196600.0,229230204,Pankow,Prenzlauer Berg Ost,52.53431,13.43689,Private room,39,3,1,0.03,1,0,0,middle_price
9244,27222527.0,48853122,Tempelhof - Schöneberg,Tempelhof,52.46814,13.38229,Private room,19,7,5,0.12,1,0,0,low_price
9245,27222981.0,2616371,Treptow - Köpenick,Plänterwald,52.48142,13.47006,Private room,53,2,9,0.21,1,86,0,middle_price
9246,27226460.0,26722212,Neukölln,Schillerpromenade,52.48287,13.42403,Entire home/apt,76,5,26,0.67,1,0,3,middle_price
9247,27227628.0,205049345,Lichtenberg,Fennpfuhl,52.52486,13.48197,Entire home/apt,38,2,12,0.3,1,0,4,middle_price
9248,27241757.0,34733563,Tempelhof - Schöneberg,Schöneberg-Nord,52.48954,13.3712,Entire home/apt,69,7,3,0.07,1,159,1,middle_price
9249,27245758.0,71639347,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49825,13.44722,Entire home/apt,35,7,8,0.19,1,0,0,middle_price
9250,27246434.0,4662843,Mitte,Wedding Zentrum,52.54127,13.3528,Entire home/apt,59,4,74,1.73,1,17,13,middle_price
9251,27248669.0,123920306,Neukölln,Reuterstraße,52.49188,13.42568,Entire home/apt,120,5,7,0.16,1,49,0,high_price
9252,27249193.0,10663590,Mitte,Alexanderplatz,52.52273,13.38057,Entire home/apt,69,7,9,0.21,1,0,0,middle_price
9253,27252486.0,205258595,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50804,13.43836,Entire home/apt,106,2,39,0.89,1,0,0,high_price
9254,27259147.0,4418286,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49502,13.39798,Entire home/apt,92,1,230,5.18,2,44,59,high_price
9255,27259747.0,24003552,Steglitz - Zehlendorf,Drakestr.,52.44769,13.31064,Private room,60,1,11,0.25,1,364,1,middle_price
9256,27265461.0,52747435,Spandau,Wilhelmstadt,52.53478,13.18302,Entire home/apt,60,92,5,0.15,16,365,2,middle_price
9257,27273659.0,15107543,Lichtenberg,Neu Lichtenberg,52.50158,13.48975,Private room,29,2,2,0.05,1,0,0,low_price
9258,27288541.0,20973364,Neukölln,Schillerpromenade,52.47575,13.42667,Entire home/apt,99,4,64,1.53,1,91,19,high_price
9259,27307853.0,176579986,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51486,13.45975,Entire home/apt,40,2,24,0.54,1,1,5,middle_price
9260,27308153.0,29811279,Pankow,Helmholtzplatz,52.54337,13.42048,Entire home/apt,78,6,4,0.09,1,0,0,middle_price
9261,27322826.0,26808045,Neukölln,Neuköllner Mitte/Zentrum,52.48023,13.42778,Private room,50,12,25,0.57,1,0,0,middle_price
9263,27329350.0,24931189,Neukölln,Rixdorf,52.47539,13.44973,Private room,18,5,0,0.0,1,0,0,low_price
9264,27331505.0,2368319,Neukölln,Neuköllner Mitte/Zentrum,52.47305,13.43449,Private room,29,5,3,0.07,2,0,0,low_price
9265,27334230.0,15122488,Mitte,Tiergarten Süd,52.51391,13.33821,Entire home/apt,79,183,15,0.35,2,84,0,middle_price
9266,27346030.0,145102722,Mitte,Brunnenstr. Süd,52.53225,13.39846,Private room,65,2,3,0.07,1,0,0,middle_price
9267,27346455.0,2778480,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49861,13.41587,Private room,30,2,7,0.16,1,0,0,low_price
9268,27346563.0,62085351,Charlottenburg-Wilm.,Neue Kantstraße,52.50759,13.30207,Entire home/apt,70,3,4,0.09,1,0,0,middle_price
